Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
RNAA.SG01NAC34B0121AB1,2004.03,2434,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0121AB1,2005.03,2641,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0121AB1,2006.03,2730,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0121AB1,2007.03,3272,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0121AB1,2008.03,4965,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0121AB1,2009.03,5151,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0121AB1,2010.03,5231,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0121AB1,2011.03,5464,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0121AB1,2012.03,5148,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0121AB1,2013.03,5145,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0121AB1,2014.03,5319,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0121AB1,2015.03,5371,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0121AB1,2016.03,4463,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0121AB1,2017.03,4592,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0121AB1,2018.03,5314,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0121AB1,2019.03,5385,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0121AB1,2020.03,5221,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0121AB1,2021.03,4624,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0121AB1,2022.03,4715,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"Forestry, Fishing, and Mining",,
